Species	Grid_ID	Num_Seq	Num_Muts	GD_Pi	BP
Crocidura_attenuata	2322	3	3	0.00317124735729387	2495
Crocidura_attenuata	2412	2	2	0.00175438596491228	2280
Crocidura_attenuata	2416	2	2	0.00497512437810945	804
Crocidura_caspica	2848	2	4	0.00357142857142857	2260
Crocidura_dsinezumi	2689	5	18	0.00807017543859649	5700
Crocidura_dsinezumi	2780	6	51	0.0245614035087719	6102
Crocidura_dsinezumi	2871	12	22	0.00317306853049194	11466
Crocidura_dsinezumi	2961	4	0	0	4560
Crocidura_eburnea	1934	9	72	0.0266123337512421	7051
Crocidura_goliath	1669	3	4	0.00671704450041982	1201
Crocidura_lasiura	2777	4	5	0.00219298245614035	3084
Crocidura_leucodon	2751	2	5	0.0155279503105590	660
Crocidura_leucodon	3019	4	1	0.00132013201320132	2020
Crocidura_obscurior	1934	15	82	0.0333958871981101	15339
Crocidura_olivieri	1934	2	2	0.00497512437810945	969
Crocidura_olivieri	1941	2	0	0	2270
Crocidura_rapax	2416	6	17	0.00662103018740882	5364
Crocidura_shantungensis	2687	4	7	0.00307017543859649	4560
Crocidura_shantungensis	2777	3	9	0.0223880597014925	1946
Crocidura_shantungensis	2868	4	3	0.00131578947368421	4560
Crocidura_shantungensis	2869	2	2	0.00175438596491228	2280
Crocidura_shantungensis	2906	5	0	0	5671
Crocidura_shantungensis	3127	2	1	0.000877192982456140	2280
Crocidura_sibirica	2767	2	3	0.00263388937664618	2279
Crocidura_sibirica	3126	3	1	0.000935016362786349	2993
Crocidura_suaveolens	2416	2	1	0.00248756218905473	804
Crocidura_suaveolens	2662	3	9	0.0197368421052632	945
Crocidura_suaveolens	2752	2	1	0.00326797385620915	612
Crocidura_suaveolens	2935	2	24	0.0848056537102474	677
Crocidura_suaveolens	2937	2	0	0	2276
Crocidura_suaveolens	3020	2	0	0	2280
Crocidura_suaveolens	3025	2	0	0	2280
Crocidura_suaveolens	3115	2	0	0	910
Crocidura_tanakae	2142	2	0	0	906
Crocidura_tanakae	2232	2	0	0	2280
Crocidura_tanakae	2416	2	1	0.000877192982456140	2280
Crocidura_viaria	2114	2	1	0.000970873786407767	2157
Crocidura_wuchihensis	2412	2	10	0.00877192982456140	2280
Crocuta_crocuta	1584	3	9	0.0163934426229508	1131
Crocuta_crocuta	2124	2	11	0.0300546448087432	732
Crocuta_crocuta	3016	2	0	0	2277
Crocuta_crocuta	3019	3	10	0.0182149362477231	1098
Cryptotis_goldmani	2181	3	3	0.00175438596491228	3420
Cryptotis_magna	2181	3	13	0.00760233918128655	3420
Cryptotis_mexicana	2181	6	44	0.0154720133667502	6330
Cryptotis_nelsoni	2272	5	33	0.0137719298245614	5700
Cryptotis_peregrina	2181	3	13	0.00760233918128655	3420
Cryptotis_phillipsii	2181	4	26	0.0121345029239766	4560
Ctenomys_coyhaiquensis	478	2	1	0.000877192982456140	2280
Ctenomys_dorbignyi	931	2	0	0	1376
Ctenomys_pearsoni	751	4	18	0.0145348837209302	2752
Ctenomys_perrensi	841	3	4	0	1802
Ctenomys_torquatus	841	2	11	0.00990990990990991	2220
Ctenomys_torquatus	842	8	22	0.00675675675675676	8910
Cynomys_ludovicianus	2539	8	15	0.00410607653698891	9117
Cynopterus_brachyotis	1783	4	47	0.0754726704673560	1576
Cynopterus_brachyotis	1871	5	41	0.0594543756240539	1971
Cynopterus_horsfieldii	1782	2	36	0.0315789473684211	2280
Cynopterus_horsfieldii	1783	3	38	0.0222222222222222	3420
Cynopterus_horsfieldii	1871	4	9	0.00350877192982456	3121
Cynopterus_horsfieldii	1875	3	21	0.0122807017543860	3420
Cynopterus_sphinx	1871	2	0	0	790
Cynopterus_sphinx	1961	2	7	0.0177215189873418	790
Dacnomys_millardi	2322	2	2	0.00197433366238894	2026
Dasyprocta_leporina	1832	28	38	0.0103953031873700	16495
Dendrolagus_lumholtzi	1252	3	2	0.00310077519379845	1290
Dicrostonyx_groenlandicus	3251	2	2	0.00225479143179256	1787
Dicrostonyx_richardsoni	3172	2	4	0.00803212851405622	1394
Dicrostonyx_torquatus	3105	3	5	0.00385329113743038	2338
Didelphis_aurita	1115	2	1	0.00125156445556946	1600
Dipodomys_elator	2541	2	3	0.00297619047619048	2016
Dipodomys_microps	2716	2	3	0.00709219858156028	846
Dipodomys_nelsoni	2359	2	0	0	2016
Dipodomys_ordii	2629	2	0	0	2016
Dipodomys_phillipsii	2271	13	46	0.0132147944647944	13104
Dipodomys_phillipsii	2359	2	7	0.00694444444444444	2016
Dipodomys_phillipsii	2360	4	55	0.0287698412698413	4032
Dromiciops_gliroides	567	2	0	0	2280
Ectophylla_alba	2005	3	1	0.000584795321637427	3420
Eidolon_helvum	1313	15	33	0.00486215538847119	17100
Eidolon_helvum	1671	5	9	0.00957178841309824	1985
Eidolon_helvum	1757	3	7	0.0117548278757347	1191
Eidolon_helvum	1758	2	7	0.0176322418136020	794
Eidolon_helvum	1848	35	45	0.0109010858751559	13895
Eliomys_quercinus	2838	3	5	0.00502085796203443	2002
Eliomys_quercinus	2839	3	14	0.0144037596013232	2441
Eliomys_quercinus	2927	4	12	0.00788743215161423	3054
Eliomys_quercinus	2928	3	37	0.0325754987840487	1948
