Eidolon_helvum	0	10	2	7	0.0176322418136020	794
Eidolon_helvum	4	10	35	45	0.0109010858751559	13895
Eliomys_melanurus	36	-6	2	7	0.0104633781763827	1452
Eliomys_quercinus	40	10	3	5	0.00502085796203443	2002
Eliomys_quercinus	44	6	4	12	0.00788743215161423	3054
Eliomys_quercinus	44	14	3	15	0.0153928792848049	2069
Eliomys_quercinus	48	10	2	34	0.0472878998609179	1492
Eliomys_quercinus	52	6	3	31	0.0287902614333507	2387
Eliurus_myoxinus	-24	46	3	41	0.0250994796449342	3267
Eliurus_myoxinus	-16	50	4	18	0.0105601469237833	4356
Eliurus_webbi	-16	50	2	10	0.00918273645546373	2178
Emballonura_atrata	-24	46	3	0	0	3269
Eonycteris_spelaea	8	126	2	2	0.00175438596491228	2280
Episoriculus_caudatus	36	122	6	70	0.0339181286549708	6840
Episoriculus_fumidus	24	122	3	38	0.0222222222222222	3420
Episoriculus_leucops	36	122	4	11	0.00511695906432749	4560
Episoriculus_macrurus	36	122	6	127	0.0561403508771930	6840
Epomophorus_gambianus	4	18	17	37	0.00992647058823530	19380
Epomophorus_gambianus	8	22	6	26	0.00941520467836257	6840
Eptesicus_nilssonii	52	114	3	0	0	2778
Eptesicus_nilssonii	56	22	2	0	0	1679
Eptesicus_nilssonii	56	94	2	1	0.00161290322580645	1760
Eptesicus_serotinus	44	-74	3	7	0.00413606886572984	3397
Eptesicus_serotinus	48	50	6	6	0.00268874956202740	6181
Eremitalpa_granti	-28	22	2	0	0	2280
Eremoryzomys_polius	-8	-78	2	1	0.000900090009000900	2251
Euchoreutes_naso	36	78	2	9	0.00810810810810811	2220
Euchoreutes_naso	40	90	4	6	0.00270270270270270	4440
Euchoreutes_naso	40	94	8	25	0.00669240669240669	8880
Euchoreutes_naso	40	98	3	0	0	3330
Eupetaurus_cinereus	36	122	2	0	0	852
Euroscaptor_longirostris	24	102	3	1	0.000584795321637427	3420
Euroscaptor_longirostris	32	102	2	37	0.0324561403508772	2280
Euroscaptor_parvidens	16	106	7	102	0.0498883176990869	7850
Euryoryzomys_macconnelli	-4	-74	2	10	0.00877192982456140	2280
Euryoryzomys_russatus	-24	-42	2	0	0	1602
Euryoryzomys_russatus	-20	-42	2	4	0.00499375780274657	1941
Galea_musteloides	-32	-70	2	49	0.0732436472346786	1809
Galea_musteloides	-32	-66	2	2	0.00210970464135021	2088
Galea_musteloides	-28	-66	5	38	0.0247132317132174	4302
Galea_musteloides	-28	-58	3	12	0.00730994152046784	3420
Galea_musteloides	-20	-66	12	178	0.0532537350295328	13175
Galea_musteloides	-20	-58	4	35	0.0159554568906155	4558
Galea_musteloides	-16	-70	6	48	0.0211742690058480	6795
Galea_musteloides	-16	-66	5	60	0.0253046475887190	5673
Galea_musteloides	-16	-62	6	123	0.0556390977443609	4907
Galea_spixii	-4	-38	2	5	0.00438596491228070	2280
Galemys_pyrenaicus	40	-6	24	16	0.00390922959572843	27360
Galemys_pyrenaicus	40	-2	6	5	0.00163742690058479	6840
Galemys_pyrenaicus	40	2	17	1	0.000451496388028897	19380
Galemys_pyrenaicus	44	-10	5	7	0.00298245614035088	5700
Galemys_pyrenaicus	44	-6	44	29	0.00593727977448899	50160
Galemys_pyrenaicus	44	-2	37	14	0.00410673831726466	42180
Gazella_arabica	20	42	3	14	0.00832218920060658	3383
Gazella_arabica	28	34	4	5	0.00248591370516536	4323
Gazella_dorcas	16	14	14	20	0.00415955567186944	11580
Gazella_dorcas	20	34	9	19	0.00471923286012808	10055
Gazella_dorcas	20	38	3	0	0	3078
Gazella_dorcas	24	6	3	0	0	3420
Gazella_dorcas	28	34	14	70	0.0140811394929802	14699
Gazella_leptoceros	28	26	2	25	0.0227066303360581	2219
Genetta_genetta	-28	22	3	1	0.00165425971877585	1209
Genetta_genetta	24	46	4	0	0	1612
Genetta_genetta	40	2	3	0	0	1209
